index,OPE ID_x,School,City_x,State,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,OPE ID_y,Address,City_y,StateCode,ZipCode,Province,Country,PostalCode
8925,001775,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,CHAMPAIGN,IL,61820,Public,Unsubsidized - Graduate,2601,2701,51990855.0,2701,26433233.0,,,,,,,,
8926,001739,NORTHWESTERN UNIVERSITY,EVANSTON,IL,60208,Private-Nonprofit,Unsubsidized - Graduate,3082,3662,65675545.0,3715,29099926.0,,,,,,,,
8927,001813,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS,INDIANAPOLIS,IN,46202,Public,Unsubsidized - Graduate,3625,4913,87625043.0,4913,44062854.0,,,,,,,,
8928,006385,CHAMBERLAIN UNIVERSITY,ADDISON,IL,60101,Proprietary,Unsubsidized - Graduate,6975,6987,66814900.0,12958,32028183.0,,,,,,,,
8932,001659,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,NORTH CHICAGO,IL,60064,Private-Nonprofit,Unsubsidized - Graduate,1511,1511,45177929.0,1511,15228150.0,,,,,,,,
8936,001759,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,EDWARDSVILLE,IL,62026,Public,Unsubsidized - Graduate,1032,1086,21281708.0,1086,12671753.0,,,,,,,,
8937,001758,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,CARBONDALE,IL,62901,Public,Unsubsidized - Graduate,1041,1072,20878430.0,1072,11476649.0,,,,,,,,
8947,001733,NATIONAL LOUIS UNIVERSITY,CHICAGO,IL,60603,Private-Nonprofit,Unsubsidized - Graduate,1162,1201,17706043.0,1201,5613657.0,,,,,,,,
8951,001753,SCHOOL OF THE ART INSTITUTE OF CHICAGO,CHICAGO,IL,60603,Private-Nonprofit,Unsubsidized - Graduate,245,247,4582548.0,247,2352954.0,,,,,,,,
8955,001768,SAINT XAVIER UNIVERSITY,CHICAGO,IL,60655,Private-Nonprofit,Unsubsidized - Graduate,321,321,3962600.0,321,2075525.0,,,,,,,,
8962,009333,UNIVERSITY OF ILLINOIS AT SPRINGFIELD,SPRINGFIELD,IL,62703,Public,Unsubsidized - Graduate,342,352,5089266.0,352,2619183.0,,,,,,,,
8970,001732,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),LOMBARD,IL,60148,Private-Nonprofit,Unsubsidized - Graduate,190,192,5500987.0,197,2771688.0,,,,,,,,
8974,001684,GREENVILLE UNIVERSITY,GREENVILLE,IL,62246,Private-Nonprofit,Unsubsidized - Graduate,60,60,676874.0,60,294818.0,,,,,,,,
8978,001693,NORTHEASTERN ILLINOIS UNIVERSITY,CHICAGO,IL,60625,Public,Unsubsidized - Graduate,179,193,2357959.0,193,1190062.0,,,,,,,,
8990,006240,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING,PEORIA,IL,61603,Private-Nonprofit,Unsubsidized - Graduate,61,62,806466.0,62,427254.0,,,,,,,,
8999,001809,INDIANA UNIVERSITY - BLOOMINGTON,BLOOMINGTON,IN,47405,Public,Unsubsidized - Graduate,2086,2403,40716858.0,2403,19804791.0,,,,,,,,
9013,001827,PURDUE UNIVERSITY NORTHWEST,HAMMOND,IN,46323,Public,Unsubsidized - Graduate,212,220,2877180.0,220,1459225.0,,,,,,,,
9022,001830,ROSE-HULMAN INSTITUTE OF TECHNOLOGY,TERRE HAUTE,IN,47803,Private-Nonprofit,Unsubsidized - Graduate,1,1,20500.0,1,6833.0,,,,,,,,
9023,001836,ST MARYS COLLEGE,NOTRE DAME,IN,46556,Private-Nonprofit,Unsubsidized - Graduate,81,81,1578231.0,81,597765.0,,,,,,,,
9024,001815,INDIANA UNIVERSITY - NORTHWEST,GARY,IN,46408,Public,Unsubsidized - Graduate,179,183,2726514.0,183,1365598.0,,,,,,,,
9025,001800,GRACE COLLEGE AND THEOLOGICAL SEMINARY,WINONA LAKE,IN,46590,Private-Nonprofit,Unsubsidized - Graduate,73,73,1289173.0,73,499951.0,,,,,,,,
9026,001811,INDIANA UNIVERSITY - EAST,RICHMOND,IN,47374,Public,Unsubsidized - Graduate,38,41,523013.0,41,265492.0,,,,,,,,
9027,001817,INDIANA UNIVERSITY SOUTHEAST,NEW ALBANY,IN,47150,Public,Unsubsidized - Graduate,95,100,1165460.0,100,585631.0,,,,,,,,
9032,001814,INDIANA UNIVERSITY - KOKOMO,KOKOMO,IN,46902,Public,Unsubsidized - Graduate,54,55,827843.0,55,417142.0,,,,,,,,
9036,001835,SAINT MARY OF THE WOODS COLLEGE,SAINT MARY-OF-THE-WOODS,IN,47876,Private-Nonprofit,Unsubsidized - Graduate,138,153,1576174.0,153,888395.0,,,,,,,,
9043,001869,IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY,AMES,IA,50011,Public,Unsubsidized - Graduate,921,923,19510784.0,948,11434673.0,,,,,,,,
9045,001855,DES MOINES UNIVERSITY - OSTEOPATHIC MEDICAL CENTER,,IA,NaN,Private-Nonprofit,Unsubsidized - Graduate,1177,1195,38776261.0,1195,19580245.0,,,,,,,,
9049,001889,ST AMBROSE UNIVERSITY - MAIN CAMPUS,DAVENPORT,IA,52803,Private-Nonprofit,Unsubsidized - Graduate,404,404,6809981.0,404,4183507.0,,,,,,,,
9079,001859,DORDT UNIVERSITY,SIOUX CENTER,IA,51250,Private-Nonprofit,Unsubsidized - Graduate,9,9,41625.0,9,41625.0,,,,,,,,
9084,001949,WASHBURN UNIVERSITY - TOPEKA,TOPEKA,KS,66621,Public,Unsubsidized - Graduate,406,409,7089353.0,409,3566836.0,,,,,,,,
9088,001943,UNIVERSITY OF SAINT MARY,LEAVENWORTH,KS,66048,Private-Nonprofit,Unsubsidized - Graduate,236,237,4319197.0,237,1652877.0,,,,,,,,
9089,007032,MIDAMERICA NAZARENE UNIVERSITY,OLATHE,KS,66062,Private-Nonprofit,Unsubsidized - Graduate,195,195,2966229.0,195,1230957.0,,,,,,,,
9090,020907,CLEVELAND UNIVERSITY-KANSAS CITY,,KS,NaN,Private-Nonprofit,Unsubsidized - Graduate,240,242,7513193.0,242,3799498.0,,,,,,,,
9130,030070,FRONTIER NURSING UNIVERSITY,,KY,NaN,Private-Nonprofit,Unsubsidized - Graduate,678,682,11998141.0,682,4315375.0,,,,,,,,
9152,002010,LOUISIANA STATE UNIVERSITY & AGRICULTURAL & MECHANICAL COLLEGE,BATON ROUGE,LA,70803,Public,Unsubsidized - Graduate,1485,1520,29360319.0,1520,14161862.0,,,,,,,,
9154,002025,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,BATON ROUGE,LA,70813,Public,Unsubsidized - Graduate,1059,1081,20834591.0,1081,10432236.0,,,,,,,,
9155,002014,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,NEW ORLEANS,LA,70112,Public,Unsubsidized - Graduate,1150,1162,36450255.0,1180,17547664.0,,,,,,,,
9156,002031,UNIVERSITY OF LOUISIANA AT LAFAYETTE,LAFAYETTE,LA,70503,Public,Unsubsidized - Graduate,665,676,9734868.0,676,5241710.0,,,,,,,,
9158,002013,LOUISIANA STATE UNIVERSITY IN SHREVEPORT,SHREVEPORT,LA,71115,Public,Unsubsidized - Graduate,2132,2133,41697575.0,2133,7428783.0,,,,,,,,
9164,002024,SOUTHEASTERN LOUISIANA UNIVERSITY,HAMMOND,LA,70402,Public,Unsubsidized - Graduate,254,257,3858838.0,257,1988209.0,,,,,,,,
9166,002015,UNIVERSITY OF NEW ORLEANS (THE),NEW ORLEANS,LA,70148,Public,Unsubsidized - Graduate,506,521,8737264.0,521,4459145.0,,,,,,,,
9167,008067,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER IN SHREVEPORT,SHREVEPORT,LA,71130,Public,Unsubsidized - Graduate,602,615,20033321.0,615,10105479.0,,,,,,,,
9171,031062,FRANCISCAN MISSIONARIES OF OUR LADY UNIVERSITY,BATON ROUGE,LA,70808,Private-Nonprofit,Unsubsidized - Graduate,213,213,4233238.0,213,1881519.0,,,,,,,,
9173,002026,SOUTHERN UNIVERSITY AT NEW ORLEANS,NEW ORLEANS,LA,70126,Public,Unsubsidized - Graduate,237,240,4598981.0,241,2299547.0,,,,,,,,
9182,006760,UNIVERSITY OF MAINE - AUGUSTA,AUGUSTA,ME,4330,Public,Unsubsidized - Graduate,11,11,172677.0,11,82395.0,,,,,,,,
9183,002040,UNIVERSITY OF MAINE - FARMINGTON,FARMINGTON,ME,4938,Public,Unsubsidized - Graduate,18,18,214385.0,18,107193.0,,,,,,,,
9194,002105,UNIVERSITY OF MARYLAND - BALTIMORE COUNTY,BALTIMORE,MD,21250,Public,Unsubsidized - Graduate,326,337,5017528.0,337,2698683.0,,,,,,,,
9197,002106,UNIVERSITY OF MARYLAND - EASTERN SHORE,PRINCESS ANNE,MD,21853,Public,Unsubsidized - Graduate,299,304,7565992.0,307,3796579.0,,,,,,,,
9199,002080,MARYLAND INSTITUTE COLLEGE OF ART,BALTIMORE,MD,21217,Private-Nonprofit,Unsubsidized - Graduate,245,245,4804988.0,245,2423772.0,,,,,,,,
9206,025784,MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH,,MD,NaN,Private-Nonprofit,Unsubsidized - Graduate,292,292,5527626.0,300,1901692.0,,,,,,,,
9208,002663,UNIVERSITY OF NEW MEXICO,ALBUQUERQUE,NM,87131,Public,Unsubsidized - Graduate,1621,1790,29924529.0,2247,17137783.0,,,,,,,,
9213,002095,SAINT MARY'S COLLEGE OF MARYLAND,ST. MARYS CITY,MD,20686,Public,Unsubsidized - Graduate,10,10,205000.0,20,102500.0,,,,,,,,
9216,001436,CAPITOL TECHNOLOGY UNIVERSITY,LAUREL,MD,20708,Private-Nonprofit,Unsubsidized - Graduate,77,77,1315103.0,77,379707.0,,,,,,,,
9223,002221,UNIVERSITY OF MASSACHUSETTS - AMHERST,AMHERST,MA,1003,Public,Unsubsidized - Graduate,846,890,13545741.0,890,7191854.0,,,,,,,,
9226,002161,UNIVERSITY OF MASSACHUSETTS - LOWELL,LOWELL,MA,1854,Public,Unsubsidized - Graduate,620,620,11016150.0,623,5396897.0,,,,,,,,
9228,002222,UNIVERSITY OF MASSACHUSETTS AT BOSTON,BOSTON,MA,2125,Public,Unsubsidized - Graduate,711,725,12418669.0,725,6272072.0,,,,,,,,
9231,002210,UNIVERSITY OF MASSACHUSETTS AT DARTMOUTH,NORTH DARTMOUTH,MA,2747,Public,Unsubsidized - Graduate,488,492,9005954.0,492,4622253.0,,,,,,,,
9234,008916,NEW ENGLAND LAW | BOSTON,,MA,NaN,Private-Nonprofit,Unsubsidized - Graduate,617,627,12209652.0,627,6143040.0,,,,,,,,
9236,002233,WORCESTER POLYTECHNIC INST,WORCESTER,MA,1609,Private-Nonprofit,Unsubsidized - Graduate,63,63,1001523.0,63,661642.0,,,,,,,,
9242,022316,MGH INSTITUTE OF HEALTH PROFESSIONS,,MA,NaN,Private-Nonprofit,Unsubsidized - Graduate,371,371,7472727.0,371,3739510.0,,,,,,,,
9246,009756,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL,,MA,NaN,Public,Unsubsidized - Graduate,342,355,10696101.0,355,5351331.0,,,,,,,,
9250,002118,ASSUMPTION UNIVERSITY,WORCESTER,MA,1615,Private-Nonprofit,Unsubsidized - Graduate,69,69,1257179.0,69,607798.0,,,,,,,,
9253,002178,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MA,2139,Private-Nonprofit,Unsubsidized - Graduate,190,190,3816106.0,190,1940658.0,,,,,,,,
9255,002123,BECKER COLLEGE,WORCESTER,MA,1615,Private-Nonprofit,Unsubsidized - Graduate,4,4,82000.0,4,41000.0,,,,,,,,
9262,002187,MASSACHUSETTS COLLEGE OF LIBERAL ARTS,NORTH ADAMS,MA,1247,Public,Unsubsidized - Graduate,16,18,222110.0,18,111647.0,,,,,,,,
9266,002164,NEW ENGLAND COLLEGE OF OPTOMETRY (THE),BOSTON,MA,2115,Private-Nonprofit,Unsubsidized - Graduate,86,87,3071030.0,87,1531428.0,,,,,,,,
9269,032353,MASSACHUSETTS SCHOOL OF LAW AT ANDOVER,ANDOVER,MA,1810,Private-Nonprofit,Unsubsidized - Graduate,168,168,3257541.0,170,1781006.0,,,,,,,,
9271,002150,FISHER COLLEGE - BOSTON,BOSTON,MA,2116,Private-Nonprofit,Unsubsidized - Graduate,41,41,721965.0,42,237955.0,,,,,,,,
9278,002290,MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,48824,Public,Unsubsidized - Graduate,3880,4200,80883039.0,4200,51943129.0,,,,,,,,
9279,002325,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,48109,Public,Unsubsidized - Graduate,3963,3978,82768859.0,4017,44850072.0,,,,,,,,
9281,002268,GRAND VALLEY ST UNIVERSITY,ALLENDALE,MI,49401,Public,Unsubsidized - Graduate,1221,1221,20687153.0,1221,10676726.0,,,,,,,,
9288,002314,SAGINAW VALLEY STATE UNIVERSITY,UNIVERSITY CENTER,MI,48710,Public,Unsubsidized - Graduate,362,371,6858650.0,371,3447051.0,,,,,,,,
9289,002327,UNIVERSITY OF MICHIGAN - FLINT,FLINT,MI,48502,Public,Unsubsidized - Graduate,668,668,11934187.0,668,6235368.0,,,,,,,,
9293,002326,UNIVERSITY OF MICHIGAN - DEARBORN,DEARBORN,MI,48128,Public,Unsubsidized - Graduate,298,305,4387675.0,305,2599620.0,,,,,,,,
9317,042629,WESTERN MICHIGAN UNIVERSITY HOMER STRYKER M.D. SCHOOL OF MEDICINE,KALAMAZOO,MI,49008,Private-Nonprofit,Unsubsidized - Graduate,72,72,3002097.0,72,1501050.0,,,,,,,,
9326,004071,WALSH COLLEGE OF ACCOUNTANCY & BUSINESS ADMINISTRATION,TROY,MI,48007,Private-Nonprofit,Unsubsidized - Graduate,132,132,2168236.0,132,712678.0,,,,,,,,
9338,003969,UNIVERSITY OF MINNESOTA - TWIN CITIES,MINNEAPOLIS,MN,55455,Public,Unsubsidized - Graduate,4151,4337,86961101.0,4337,48868655.0,,,,,,,,
9339,008694,RASMUSSEN COLLEGE,SAINT CLOUD,MN,56301,Proprietary,Unsubsidized - Graduate,37,38,536389.0,38,212654.0,,,,,,,,
9342,002388,UNIVERSITY OF MINNESOTA DULUTH,DULUTH,MN,55812,Public,Unsubsidized - Graduate,424,445,9673148.0,445,5748440.0,,,,,,,,
9343,002347,CONCORDIA UNIVERSITY - SAINT PAUL,SAINT PAUL,MN,55104,Private-Nonprofit,Unsubsidized - Graduate,908,944,14066493.0,944,4842039.0,,,,,,,,
9344,002380,SAINT MARY'S UNIVERSITY OF MINNESOTA,WINONA,MN,55987,Private-Nonprofit,Unsubsidized - Graduate,1211,1211,20508080.0,1211,7360190.0,,,,,,,,
9347,002377,ST. CLOUD STATE UNIVERSITY,SAINT CLOUD,MN,56301,Public,Unsubsidized - Graduate,457,489,5901357.0,489,3339454.0,,,,,,,,
9354,002343,COLLEGE OF SAINT SCHOLASTICA,DULUTH,MN,55811,Private-Nonprofit,Unsubsidized - Graduate,593,607,4975299.0,607,4975299.0,,,,,,,,
9356,011732,MAYO CLINIC COLLEGE OF MEDICINE AND SCIENCE,,MN,NaN,Private-Nonprofit,Unsubsidized - Graduate,340,355,9777578.0,355,4639950.0,,,,,,,,
9357,012328,NORTHWESTERN HEALTH SCIENCES UNIVERSITY,BLOOMINGTON,MN,55431,Private-Nonprofit,Unsubsidized - Graduate,289,289,8358141.0,289,4320545.0,,,,,,,,
9362,002346,CONCORDIA COLLEGE - MOORHEAD,MOORHEAD,MN,56562,Private-Nonprofit,Unsubsidized - Graduate,11,11,110823.0,11,56441.0,,,,,,,,
9388,002422,MISSISSIPPI UNIVERSITY FOR WOMEN,COLUMBUS,MS,39701,Public,Unsubsidized - Graduate,122,123,1997778.0,123,987153.0,,,,,,,,
9399,002482,MARYVILLE UNIVERSITY OF SAINT LOUIS,ST LOUIS,MO,63141,Private-Nonprofit,Unsubsidized - Graduate,3253,3264,59545146.0,3264,22042004.0,,,,,,,,
9400,002474,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,,MO,NaN,Private-Nonprofit,Unsubsidized - Graduate,1406,1419,56438840.0,1419,28291593.0,,,,,,,,
9401,002518,UNIVERSITY OF MISSOURI - KANSAS CITY,KANSAS CITY,MO,64110,Public,Unsubsidized - Graduate,2181,2296,50969076.0,2296,25922409.0,,,,,,,,
9404,002520,WASHINGTON UNIVERSITY IN ST. LOUIS,ST LOUIS,MO,63130,Private-Nonprofit,Unsubsidized - Graduate,1568,1660,27244985.0,1711,15902477.0,,,,,,,,
9406,002519,UNIVERSITY OF MISSOURI - SAINT LOUIS,ST LOUIS,MO,63121,Public,Unsubsidized - Graduate,985,1031,18779570.0,1031,9556800.0,,,,,,,,
9407,002496,NORTHWEST MISSOURI STATE UNIVERSITY,MARYVILLE,MO,64468,Public,Unsubsidized - Graduate,538,610,7160680.0,610,2601067.0,,,,,,,,
9408,002501,SOUTHEAST MISSOURI STATE UNIVERSITY,CAPE GIRARDEAU,MO,63701,Public,Unsubsidized - Graduate,276,281,3334361.0,281,1672192.0,,,,,,,,
9411,002517,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,ROLLA,MO,65409,Public,Unsubsidized - Graduate,131,132,2281628.0,136,1192735.0,,,,,,,,
9423,002504,UNIVERSITY OF HEALTH SCIENCES AND PHARMACY IN ST. LOUIS,ST LOUIS,MO,63110,Private-Nonprofit,Unsubsidized - Graduate,144,145,4452014.0,145,2219815.0,,,,,,,,
9427,002460,CULVER-STOCKTON COLLEGE,CANTON,MO,63435,Private-Nonprofit,Unsubsidized - Graduate,21,21,349529.0,21,94381.0,,,,,,,,
9428,020682,COX COLLEGE,,MO,NaN,Private-Nonprofit,Unsubsidized - Graduate,165,165,2797749.0,165,1505540.0,,,,,,,,
9439,002485,MIDWESTERN BAPTIST THEOLOGICAL SEMINARY,KANSAS CITY,MO,64118,Private-Nonprofit,Unsubsidized - Graduate,156,156,2200289.0,156,1311102.0,,,,,,,,
9447,006389,GOLDFARB SCHOOL OF NURSING AT BARNES-JEWISH COLLEGE,SAINT LOUIS,MO,63110,Private-Nonprofit,Unsubsidized - Graduate,6,6,65778.0,6,38444.0,,,,,,,,
9460,002533,MONTANA STATE UNIVERSITY - NORTHERN,HAVRE,MT,59501,Public,Unsubsidized - Graduate,19,19,215814.0,19,84861.0,,,,,,,,
9462,002565,UNIVERSITY OF NEBRASKA,LINCOLN,NE,68588,Public,Unsubsidized - Graduate,706,742,11197040.0,742,5770185.0,,,,,,,,
9463,006895,UNIVERSITY OF NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,Public,Unsubsidized - Graduate,1189,1211,32774012.0,1211,16212090.0,,,,,,,,
9465,002554,UNIVERSITY OF NEBRASKA AT OMAHA,OMAHA,NE,68182,Public,Unsubsidized - Graduate,655,678,9493362.0,678,4815064.0,,,,,,,,
9466,002551,UNIVERSITY OF NEBRASKA - KEARNEY,KEARNEY,NE,68849,Public,Unsubsidized - Graduate,418,453,5949382.0,453,3088096.0,,,,,,,,
9468,002540,COLLEGE OF SAINT MARY,OMAHA,NE,68106,Private-Nonprofit,Unsubsidized - Graduate,231,231,4402342.0,231,1813440.0,,,,,,,,
9475,006404,NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH,,NE,NaN,Private-Nonprofit,Unsubsidized - Graduate,182,186,2114887.0,186,1389182.0,,,,,,,,
9478,002569,UNIVERSITY OF NEVADA - LAS VEGAS,LAS VEGAS,NV,89154,Public,Unsubsidized - Graduate,1910,1950,43194094.0,1957,20311150.0,,,,,,,,
9479,002568,"UNIVERSITY OF NEVADA , RENO",RENO,NV,89557,Public,Unsubsidized - Graduate,1125,1186,21386299.0,1186,10975077.0,,,,,,,,
9482,002591,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHIRE,PLYMOUTH,NH,3264,Public,Unsubsidized - Graduate,64,64,1099523.0,64,566043.0,,,,,,,,
9490,002629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NEW BRUNS-NEWARK-CAMDEN,NJ,8901,Public,Unsubsidized - Graduate,5672,5676,130536257.0,5714,64988746.0,,,,,,,,
9496,002621,NEW JERSEY INSTITUTE OF TECHNOLOGY,NEWARK,NJ,7102,Public,Unsubsidized - Graduate,376,377,6296920.0,377,3652849.0,,,,,,,,
9504,002610,FELICIAN UNIVERSITY,LODI,NJ,7644,Private-Nonprofit,Unsubsidized - Graduate,84,84,1671012.0,84,801138.0,,,,,,,,
9506,002600,SAINT ELIZABETH UNIVERSITY,MORRISTOWN,NJ,7960,Private-Nonprofit,Unsubsidized - Graduate,161,161,2869894.0,161,1567579.0,,,,,,,,
9514,002651,EASTERN NEW MEXICO UNIVERSITY,PORTALES,NM,88130,Public,Unsubsidized - Graduate,315,323,5177820.0,323,2594975.0,,,,,,,,
9519,002654,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,SOCORRO,NM,87801,Public,Unsubsidized - Graduate,26,26,326500.0,26,203015.0,,,,,,,,
9521,002093,SAINT JOHN'S COLLEGE,SANTA FE,NM,87505,Private-Nonprofit,Unsubsidized - Graduate,43,43,739657.0,43,317773.0,,,,,,,,
9524,002707,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NEW YORK,NY,10027,Private-Nonprofit,Unsubsidized - Graduate,3730,3748,85909074.0,3806,44278081.0,,,,,,,,
9525,002837,STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUFFALO,NY,14260,Public,Unsubsidized - Graduate,3404,3515,76325499.0,3516,38463045.0,,,,,,,,
9528,002722,FORDHAM UNIVERSITY - ROSE HILL CAMPUS,BRONX,NY,10458,Private-Nonprofit,Unsubsidized - Graduate,2602,2645,50095054.0,2645,27048830.0,,,,,,,,
9532,002838,STATE UNIVERSITY OF NEW YORK AT STONY BROOK,STONY BROOK,NY,11794,Public,Unsubsidized - Graduate,1951,2022,40961811.0,2022,20764071.0,,,,,,,,
9535,002791,PACE UNIVERSITY,NEW YORK,NY,10038,Private-Nonprofit,Unsubsidized - Graduate,1334,1340,23906787.0,1340,13392996.0,,,,,,,,
9538,002836,BINGHAMTON UNIVERSITY,BINGHAMTON,NY,13902,Public,Unsubsidized - Graduate,982,1008,19614164.0,1014,10039069.0,,,,,,,,
9539,002835,STATE UNIVERSITY OF NEW YORK AT ALBANY,ALBANY,NY,12222,Public,Unsubsidized - Graduate,1085,1122,17457567.0,1122,8887577.0,,,,,,,,
9541,003979,"TEACHERS COLLEGE, COLUMBIA UNIVERSITY",,NY,NaN,Private-Nonprofit,Unsubsidized - Graduate,1047,1075,20159397.0,1082,10100192.0,,,,,,,,
9542,002839,STATE UNIVERSITY OF NEW YORK DOWNSTATE MEDICAL CENTER,BROOKLYN,NY,11203,Public,Unsubsidized - Graduate,676,698,23697096.0,698,12474813.0,,,,,,,,
9543,002843,SUNY COLLEGE AT CORTLAND,CORTLAND,NY,13045,Public,Unsubsidized - Graduate,169,170,2638664.0,175,1370993.0,,,,,,,,
9544,020662,"NEW SCHOOL, THE",,NY,NaN,Private-Nonprofit,Unsubsidized - Graduate,601,601,11031575.0,602,5701745.0,,,,,,,,
9545,002689,CUNY HUNTER COLLEGE,NEW YORK,NY,10021,Public,Unsubsidized - Graduate,1509,1544,25786544.0,1567,13019741.0,,,,,,,,
9547,002841,STATE UNIVERSITY OF NEW YORK COLLEGE AT BROCKPORT,BROCKPORT,NY,14420,Public,Unsubsidized - Graduate,484,500,7359454.0,500,3759102.0,,,,,,,,
9551,002848,STATE UNIVERSITY OF NEW YORK AT OSWEGO,OSWEGO,NY,13126,Public,Unsubsidized - Graduate,233,233,3559019.0,237,1861854.0,,,,,,,,
9559,002847,"STATE UNIVERSITY OF NEW YORK, COLLEGE AT ONEONTA",ONEONTA,NY,13820,Public,Unsubsidized - Graduate,108,108,1472287.0,108,799993.0,,,,,,,,
9560,002842,SUNY COLLEGE AT BUFFALO,BUFFALO,NY,14222,Public,Unsubsidized - Graduate,342,344,5482665.0,344,2778238.0,,,,,,,,
9564,010286,SUNY EMPIRE STATE COLLEGE,SARATOGA SPRINGS,NY,12866,Public,Unsubsidized - Graduate,289,296,4846857.0,296,2422493.0,,,,,,,,
9565,002849,STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH,PLATTSBURGH,NY,12901,Public,Unsubsidized - Graduate,194,206,3318008.0,206,1700332.0,,,,,,,,
9572,002846,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,NEW PALTZ,NY,12561,Public,Unsubsidized - Graduate,192,193,3052267.0,193,1623453.0,,,,,,,,
9573,007273,CUNY BERNARD M. BARUCH COLLEGE,NEW YORK,NY,10010,Public,Unsubsidized - Graduate,848,893,13763904.0,961,7137638.0,,,,,,,,
9577,002840,STATE UNIVERSITY OF NEW YORK UPSTATE MEDICAL UNIVERSITY,SYRACUSE,NY,13210,Public,Unsubsidized - Graduate,373,378,11765301.0,379,5840983.0,,,,,,,,
9580,002748,LE MOYNE COLLEGE,SYRACUSE,NY,13214,Private-Nonprofit,Unsubsidized - Graduate,178,181,2344379.0,200,1604417.0,,,,,,,,
9584,007026,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,,NY,NaN,Private-Nonprofit,Unsubsidized - Graduate,326,377,9145533.0,424,4516781.0,,,,,,,,
9586,007022,CUNY LEHMAN COLLEGE,BRONX,NY,10468,Public,Unsubsidized - Graduate,562,572,8957297.0,613,4642220.0,,,,,,,,
9589,002693,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,NEW YORK,NY,10019,Public,Unsubsidized - Graduate,560,562,9656653.0,572,4954307.0,,,,,,,,
9590,002817,ST. BONAVENTURE UNIVERSITY,SAINT BONAVENTURE,NY,14778,Private-Nonprofit,Unsubsidized - Graduate,11,11,149210.0,11,85960.0,,,,,,,,
9591,002845,SUNY COLLEGE AT GENESEO,GENESEO,NY,14454,Public,Unsubsidized - Graduate,18,19,272949.0,19,141644.0,,,,,,,,
9592,002713,DOMINICAN COLLEGE OF BLAUVELT,ORANGEBURG,NY,10962,Private-Nonprofit,Unsubsidized - Graduate,155,155,3094958.0,155,1003536.0,,,,,,,,
9593,004765,CUNY GRADUATE SCHOOL & UNIVERSITY CENTER,NEW YORK,NY,10016,Public,Unsubsidized - Graduate,526,562,8825350.0,628,4714695.0,,,,,,,,
9594,002687,CUNY BROOKLYN COLLEGE,BROOKLYN,NY,11210,Public,Unsubsidized - Graduate,524,569,6687005.0,709,3795356.0,,,,,,,,
9595,006791,SUNY COLLEGE AT PURCHASE,PURCHASE,NY,10577,Public,Unsubsidized - Graduate,25,26,409906.0,26,226653.0,,,,,,,,
9597,002850,STATE UNIVERSITY OF NEW YORK COLLEGE AT POTSDAM,POTSDAM,NY,13676,Public,Unsubsidized - Graduate,67,67,1095494.0,67,584354.0,,,,,,,,
9598,002885,ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,ALBANY,NY,12208,Private-Nonprofit,Unsubsidized - Graduate,175,175,5326005.0,175,2662349.0,,,,,,,,
9606,002857,SUNY COLLEGE OF TECHNOLOGY AT DELHI,DELHI,NY,13753,Public,Unsubsidized - Graduate,20,20,221308.0,20,110654.0,,,,,,,,
9608,002690,CUNY QUEENS COLLEGE,FLUSHING,NY,11367,Public,Unsubsidized - Graduate,441,445,6006278.0,495,3158782.0,,,,,,,,
